"AIGCDescription,BAInfo,CategoryType,adAuthorization,adLabelVersion,aigcLabelType,author.commentSetting,author.downloadSetting,author.duetSetting,author.ftc,author.id,author.isADVirtual,author.isEmbedBanned,author.nickname,author.openFavorite,author.privateAccount,author.relation,author.secUid,author.secret,author.signature,author.stitchSetting,author.ttSeller,author.uniqueId,author.verified,authorStats.diggCount,authorStats.followerCount,authorStats.followingCount,authorStats.friendCount,authorStats.heart,authorStats.heartCount,authorStats.videoCount,collected,createTime,desc,digged,diversificationId,duetDisplay,duetEnabled,duetInfo.duetFromId,forFriend,id,isAd,itemCommentStatus,itemMute,item_control.can_repost,music.album,music.authorName,music.duration,music.id,music.isCopyrighted,music.original,music.title,officalItem,originalItem,playlistId,privateItem,secret,shareEnabled,showNotPass,stats.collectCount,stats.commentCount,stats.diggCount,stats.playCount,stats.shareCount,statsV2.collectCount,statsV2.commentCount,statsV2.diggCount,statsV2.playCount,statsV2.repostCount,statsV2.shareCount,stitchDisplay,stitchEnabled,textLanguage,textTranslatable,video.VQScore,video.bitrate,video.claInfo.captionsType,video.claInfo.enableAutoCaption,video.claInfo.hasOriginalAudio,video.claInfo.originalLanguageInfo.canTranslateRealTimeNoCheck,video.claInfo.originalLanguageInfo.language,video.claInfo.originalLanguageInfo.languageCode,video.claInfo.originalLanguageInfo.languageID,video.codecType,video.definition,video.duration,video.encodeUserTag,video.encodedType,video.format,video.height,video.id,video.ratio,video.size,video.videoQuality,video.volumeInfo.Loudness,video.volumeInfo.Peak,video.width,vl1,collectedTime,isECVideo,item_control.can_comment,item_control.can_creator_redirect,item_control.can_music_redirect,item_control.can_share,video.claInfo.noCaptionReason,poi.address,poi.category,poi.city,poi.cityCode,poi.country,poi.countryCode,poi.fatherPoiId,poi.fatherPoiName,poi.id,poi.name,poi.province,poi.ttTypeCode,poi.ttTypeNameMedium,poi.ttTypeNameSuper,poi.ttTypeNameTiny,poi.type,poi.typeCode,music.playUrl,brandOrganicType,event.event_id,event.event_start_time,event.has_subscribed,event.title,author.roomId,audio_to_text",desc,stats.playCount,stats.diggCount,stats.shareCount,stats.commentCount,video.duration,clean_desc,hashtags,engagement_rate
"Live mỗi tối thứ 6 hàng tuần 😍"",0,False,nghien.setups,False,5253,246900,125,0,3400000,3400000,547,False,1681620122,Một chiếc bàn phím cơ custom dành cho anh em văn phòng. #nghiensetup #banphimco #phimcocustom #customkeyboard ,False,10067.0,0,True,0,False,7222503354629508378,False,0,False,True,,Nghien.Setups,53,7222503375408007963,False,True,nhạc nền - Nghien.Setups,False,False,,False,False,True,False,352,48,2716,179000,60,352,48,2716,179007,0,60,0,True,vi,True,71.56,1469762,1.0,True,True,True,vie-VN,vi,10,h264,540p,53,,normal,mp4,1024,7222503354629508378,540p,9811581,normal,-14.5,1.0,576,False,1738794353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Đây là chiếc bàn phím full size giá rẻ cực ngon cho anh em Tiger a100 có đầy đủ cả phần 5 pass cho anh em nào thường xuyên phải nhập liệu tính toán nhưng kích thước vẫn nhỏ gọn không quá to Đã thế lại còn có hot swap ba pin loại socket hotswap chứ không phải dạng repeat đâu anh em không lo bị hỏng hóc môn và Custom thoải mái và một điểm đáng tiền của em này là bộ KitKat là nhựa pvc dày dặn và phông chữ với mình là đẹp Đã thế lại còn có cả kết nối không dây 2.4 chưa anh em về các phần start thì mình thấy vẫn còn rất lọc sọc Vì chưa được nút gì cả tuy nhiên vì có hot swap nên rất dễ dàng để mod lại vài phút là lại ngon ngay Switch của em này là dạng lai near của hãng tự Custom Và mình thấy nó khá giống Switch của gachon và anh em chỉ cần lướt qua là sẽ mượt ngay về Bill thì em này rất chắc chắn không hề bị họp đẹp đâu anh em tuy nhiên thì em này chưa có một tí form nào cả anh em sẽ cần phải lót thêm về cảm giác gõ thì mình thấy khá là ok trong tầm giá thế này mà mod thêm một chút nữa là hết bài luôn",,0.0,0.0,0.0,0.0,0.0,,[],0
",,120,False,0,0,0,0,0,False,6990337296143827995,False,False,GiaoHeo Studio,False,False,0,MS4wLjABAAAAMOPubD4KQMxDe-0nSiijS2ZTiZNKaZfaBaxvYdiRCNyLRiHxfpGRMzb5WAFYNdZG,False,""Rồi tương lai sẽ khác✨",,0.0,0.0,0.0,0.0,0.0,,[],0
For Work: KimAnh@giaoheostudio.com,,0.0,0.0,0.0,0.0,0.0,,[],0
"Sản phẩm Review 👇"",0,False,giaoheoreview,False,1890,405900,75,0,7800000,7800000,395,False,1658374380,Ám ảnh bàn phím cơ #review #giaoheo #LearnOnTikTok,False,10067.0,0,True,0,False,7122663704323280154,False,0,False,True,,LYB,273,6649878463828200199,False,False,Last Reunion,False,False,7127994869158562587,False,False,True,False,1127,158,31600,723700,214,1127,158,31597,723736,0,214,0,True,vi,True,64.57,892634,1.0,True,True,True,vie-VN,vi,10,h264,540p,180,,normal,mp4,1024,7122663704323280154,540p,20123111,normal,-11.4,1.0,576,False,1738794355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Đây là cái bàn phím gần gần ở trên mạng mấy bữa nay icon K8 pro cùng nhau coi có cái mẫu mới này nó làm sao nghe chúng ta có đồ nghề thấy Google sẽ có nút cây cá Windows để thay đổi khi cáp Osawa vào một sợi cáp tai sư bọc lưới hai bên khung chúng ta có ốc lục giác Vỏ nhựa cổng type-c công tắc chuyển đổi giữa Win và mát giữa các chế độ kết nối chúng ta sẽ có layout tkl phần nhôm phía ngoài sẽ gồm và cao lên để bọc lấy phím So sánh chiều cao của SA và SC và mặt đáy doubleshot của nó chúng ta có đèn nền Led rgb luôn nha các bạn những cái vấn đề là cái cây khác này nó chia hết cho hết rồi nên mình sẽ test âm thanh Nguyên bạn của nó cho các bạn nghe thử chúng ta sẽ có Switch gateron G Pro và các bạn mình có đây là bản Brown nó đã được nước sẵn ở trong nhà máy rồi hay là cái âm thanh của nó là một cái bàn phím nào cũng vậy nó có nhiều cái vấn đề phát sinh lắm quan trọng Chúng ta có bỏ thời gian cho nó không nó đã bôi dầu vào đây rồi Nó học sinh thì chúng ta không có một tí mỡ nào mình phải lúc thêm một tí nữa Khả năng cao là phải hô lên món tổng cộng là 8 con ốc sau nó còn cứng vậy ta 9 con ốc 10 con ốc rồi 11 con mày mò để làm cho nó hay hơn ở đâu phải ai cũng có thể quyết định được là mình sẽ mua cái con phím có hoàn hảo hay không Cho nên là mình phải dành cái thời gian ra mình chăm chút cho nó có thể nhiều bạn không thích cái mẫu này nhưng mà vẫn có nhiều bạn thích mà nhưng mà chúng ta sẽ làm cho nó hay hơn nghe nó thích hơn thì mở cả cái khung bên ngoài như bạn nghĩ cái vỏ trên là vỏ nhôm nhôm này là nó mọc ở bên ngoài trừ cái khung này ra thôi play kim loại nha miếng xốp siêu âm cái sợi dây nguồn này để xem ha mặt sạch đẹp nha Wow đâu ta Ôi trời ơi chúng ta có nguyên một tấm silicon luôn so với bàn tay của mình đi viên pin 4000 mAh cái tem độ của mình là 5000 5000 10.000 Nói chung là Bill không có vấn đề gì chúng ta sẽ giải đáp cho chúng tôi thời gian Casa không thôi giờ mở cửa đó nhưng mà chị hai cái góc phần quay chuyển thôi Đây là âm thanh bàn phím đã được mình mod lại có bài nghe cái âm thanh của nó như thế nào mình là lúc lại Touch và lò xo mặt thì mình dán 2 lớp keo 3m cái phiên bản cao 8 này nó đã thay đổi rất là nhiều và nó có cảm giác gõ rất là tốt cái gì cũng vậy các bạn ạ đều có mặt ưu và mặc huyết Quan trọng là chúng ta có muốn làm cho nó tốt hơn hay không thôi",,0.0,0.0,0.0,0.0,0.0,,[],0
",,120,False,0,0,0,3,3,False,6893838853092000774,False,False,Đủ thứ đồ xinh🫧,False,False,0,MS4wLjABAAAASJ0_6bswMAodZGBDgsuDZAuoBhy1YOrky6muw7cQ8OwRd-T1yXdYN4IzOpCGXAOj,False,Cre bên xiaohongshu,3,False,duthudoxinh12,False,450,2433,16,0,44400,44400,80,False,1712479886,Một bộ keycap màu xanh blue cưng xỉu💙#xuhuong #trending #banphimco #banphimbluetooth #banphimcokhongday #viral #keycap#duthudoxinh12 ,False,10067.0,0,False,0,False,7355045079263808775,False,0,False,True,,𝘋𝘰𝘳𝘪𝘴 🎧,30,7325077288612039426,False,True,nhạc nền - 𝘏𝘰𝘢𝘯𝘨 𝘈𝘯𝘩𝘩🎧,False,False,,False,False,True,False,4600,431,32600,759700,879,4600,431,32553,759673,0,879,0,False,vi,True,75.01,1423849,,True,True,,,,,h264,540p,21,,normal,mp4,1024,7355045079263808775,540p,3897787,normal,-13.3,1.0,576,False,1738794356,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,",,0.0,0.0,0.0,0.0,0.0,,[],0
",,120,False,0,0,0,0,0,False,7293119316415874055,False,False,Khai sáng công nghệ,False,False,0,MS4wLjABAAAA461qHT_p5A5ORXQbodu1NrOoFd0KeFElmkGJc_naNafKxMzd1EAnyOLMkcBbWami,False,""Liên hệ cv: khaisangcongnghe@gmail.com",,0.0,0.0,0.0,0.0,0.0,,[],0
"Mn ghé giỏ hàng có bàn phím và loa nha"",0,False,khaisangcongnghe,False,3375,179300,1668,0,5300000,5300000,1952,False,1724146386,Đen trắng basic nhưng chất ⌨️ #keyboard #keyboardasmr #banphim #banphimco #khaisangcongnghe ,False,,0,True,0,False,7405152306192305425,False,0,False,True,,Khai sáng công nghệ,17,7405152381132671761,False,True,nhạc nền - Khai sáng công nghệ,False,False,,False,False,True,False,26900,637,135000,2000000,14700,26903,637,134958,1962239,0,14695,0,True,vi,True,70,675757,,True,True,,,,,h264,540p,17,,normal,mp4,1024,7405152306192305425,540p,1498577,normal,-12.8,1.0,576,False,1738794357,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,One Piece",,0.0,0.0,0.0,0.0,0.0,,[],0
",,120,False,0,0,0,0,3,False,7249281358631273478,False,False,Tạp Hoá Công Nghệ,False,False,0,MS4wLjABAAAA8XQH45uWhl2esmPnnCTu14gzf-sJx_QJESkbqZDEKH2F_Ov7BBrC8dufigB3Z9iJ,False,,3,False,taphoacongnghe,False,227,16000,12,0,24700,24700,78,False,1727666689,""Aula F75 mạch xuôi, bàn phím ngon tầm giá dưới 1tr cho anh em #docongnghe #review #xuhuong #tiktokshop #saleluongve #banphimco "",False,10067.0,0,False,0,False,7420271901299199240,True,0,False,True,,Tạp Hoá Công Nghệ,51,7420271965774203664,False,True,nhạc nền - Tạp Hoá Công Nghệ,False,False,,False,False,True,False,279,40,1563,160100,115,279,40,1563,160069,0,115,0,False,vi,True,72.12,1353758,1.0,True,True,True,vie-VN,vi,10,h264,540p,51,,normal,mp4,1024,7420271901299199240,540p,8695529,normal,-20.7,0.98855,576,False,1738794358,1.0,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,bàn phím ngon trong phân khúc 1 triệu thì không thể thiếu được iOS 75 và chỉ với mức giá chưa tới 1 triệu thì anh em đã có một em bàn phím đầy đủ các chức năng như 31 kết nối hỗ trợ cho cả Win và Mac được trang bị mạch xuôi hoặc số 35 pin đi cáp ppt đã bỏ shop em này thì đã được lót sẵn các lớp form complete cũng đã được cân chỉnh sẵn với NaOH 75% phù hợp đa số tất cả anh em em này cũng được trang bị một núm xoay tác giả âm lượng hoặc chỉnh led đi kèm với đó là đèn led rgb 15 chế độ màu số electron buffet đã được rút sẵn cho cảm giác gõ mượt êm và chỉ với mức giá chưa tới 1 triệu thì anh em đã có thể sở hữu em nó rồi anh em cùng mình test qua em vào nhé",,0.0,0.0,0.0,0.0,0.0,,[],0
",,120,False,0,0,0,0,0,False,7293119316415874055,False,False,Khai sáng công nghệ,False,False,0,MS4wLjABAAAA461qHT_p5A5ORXQbodu1NrOoFd0KeFElmkGJc_naNafKxMzd1EAnyOLMkcBbWami,False,""Liên hệ cv: khaisangcongnghe@gmail.com",,0.0,0.0,0.0,0.0,0.0,,[],0
"Mn ghé giỏ hàng có bàn phím và loa nha"",0,False,khaisangcongnghe,False,3375,179300,1668,0,5300000,5300000,1952,False,1713960355,,False,10067.0,0,True,0,False,7361403623009455361,False,0,False,True,Chill Vibes,Febri Handika,104,7323194262220621825,False,False,Chill Vibes,False,False,7362170652327611153,False,False,True,False,1170,135,5170,284800,511,1170,135,5170,284846,0,511,0,True,vi,False,69.96,829043,,True,True,,,,,h264,540p,18,,normal,mp4,1024,7361403623009455361,540p,1867213,normal,-16.8,0.96605,576,False,1738794359,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,",,0.0,0.0,0.0,0.0,0.0,,[],0
",,120,False,0,0,0,0,0,False,7293119316415874055,False,False,Khai sáng công nghệ,False,False,0,MS4wLjABAAAA461qHT_p5A5ORXQbodu1NrOoFd0KeFElmkGJc_naNafKxMzd1EAnyOLMkcBbWami,False,""Liên hệ cv: khaisangcongnghe@gmail.com",,0.0,0.0,0.0,0.0,0.0,,[],0
"Mn ghé giỏ hàng có bàn phím và loa nha"",0,False,khaisangcongnghe,False,3375,179300,1668,0,5300000,5300000,1952,False,1723696785,Bàn phím siu cute ⌨️ #keyboard #keyboardasmr #banphim #banphimco #banphimcute #khaisangcongnghe ,False,10067.0,0,True,0,False,7403221287398640912,False,0,False,True,,Khai sáng công nghệ,14,7403221333032667920,False,True,nhạc nền - Khai sáng công nghệ,False,False,,False,False,True,False,21100,1297,134800,3600000,52000,21120,1297,134774,3641824,0,52017,0,True,vi,True,66.09,1476640,,True,True,,,,,h264,540p,14,,normal,mp4,1024,7403221287398640912,540p,2751351,normal,-17.4,0.98855,576,False,1738794360,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,",,0.0,0.0,0.0,0.0,0.0,,[],0
",,120,False,0,0,0,0,0,False,6626112496288382978,False,False,Louis Chen,False,False,0,MS4wLjABAAAAv7oie_lUQKURgt8btDRdch9QXNHJp_HDGU2MjinZVWIPY7v76FGsfTNKk_PyH2HT,False,Đồ điện tử nội địa TQ độc lạ bên dưới ^^,0,False,ukid.tay,False,1708,191100,86,0,5100000,5100000,672,False,1714919507,Bàn phím cơ V82 Không Dây Bluetooth Trong Suốt. #hot #keyboard #bluetooth #đồchơiđộclạ #congnghe ,False,10067.0,0,True,0,False,7365523151985397008,False,0,False,True,,Louis Chen,15,7365523220966427393,False,True,nhạc nền - Louis Chen,False,False,7389487242747677461,False,False,True,False,123,45,383,81500,87,123,45,383,81456,0,87,0,True,vi,True,69.32,831007,,True,True,,,,,h264,540p,15,,normal,mp4,1024,7365523151985397008,540p,1563021,normal,-18.8,1.0,576,False,1738794361,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,",,0.0,0.0,0.0,0.0,0.0,,[],0
",,120,False,0,0,0,3,3,False,6580628829810851841,False,False,Công Ty Máy Tính Phụng Tiên,False,False,0,MS4wLjABAAAAabGthfQawNNHup58qRcBreYeDxjV6-xT6yYZkKfHeDwo9GMG6Lq9OqGWDNmBwIsS,False,Đáp ứng mọi nhu cầu của anh em,3,False,maytinhphungtien,False,62,69800,43,0,585900,585900,247,False,1724469772,""Bàn phím cơ RK918, em bàn phím đáng mua nhất ở thời điểm hiện tại #maytinhphungtien #pcgaming #pcgamer #maytinhchoigame "",False,10067.0,0,False,0,False,7406541232228306192,False,0,False,True,,Công Ty Máy Tính Phụng Tiên,48,7406541298469030673,False,True,nhạc nền - Máy Tính Phụng Tiên,False,False,0,False,False,True,False,87,24,485,81400,48,87,24,485,81387,0,48,0,False,vi,True,67.15,1707365,1.0,True,True,True,vie-VN,vi,10,h264,540p,48,,normal,mp4,1024,7406541232228306192,540p,10416849,normal,-14.4,0.98855,576,False,1738794363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tôi vừa mới tìm được em bàn phím cơ Này chất lượng thì hơi bị ngon luôn đấy giá hiện tại còn rất là ok nữa Bán thử cho anh em cùng xem luôn nhé Đây là em mà phím cơ rk918 với một thiết kế vô cùng là hiện đại còn có tọa độ cái tay hỗ trợ cho việc sử dụng được thoải mái nhất để mà Phương thích nhất ở trẻ em này được chế đèn led rgb với rất là nhiều chế độ led khác nhau bởi đếm cc thì chắc cũng phải tầm hơn một chục chế độ lái khác nhau đấy em này thì ngoài màu trắng ra thì còn có cả màu đen nữa cá nhân mình thấy thì dựa màu trắng và màu đen thì màu nào cũng đẹp nên là mình đã tạo luôn hai em về luôn Nói chung là chị với phẩm giá hơn 1 triệu nhưng mà mình thấy em này rất là xứng đáng để cho anh em có thể trải nghiệm thử đấy",,0.0,0.0,0.0,0.0,0.0,,[],0
",,120,False,0,0,0,0,0,False,7244088788405437446,False,False,Nghiện Bàn Phím Cơ,False,False,0,MS4wLjABAAAAqQH-FEhgSf8ZYRdHJwoZH77z7AKJP2vfZvxp0rcwRPDPeAAl6dbDwou8jYRQfrIJ,False,""Nghiện setup góc học tập,làm việc hãy ghé vào giỏ hàng bên dưới để mua nhé🛒👇"",0,True,nguyendavid066,False,7413,322,468,0,9326,9326,274,False,1687225286,Bàn Phím Cơ Phím Tròn Mạ Bạc #banphimcokhongday #banphimcogiare #nghienbanphimco ,False,10067.0,0,True,0,False,7246577405836692742,False,0,False,True,,Nhạc Remix,60,7244087705265490694,True,True,nhạc nền - Nhạc Remix,False,False,,False,False,True,False,55,6,312,51400,28,55,6,312,51383,0,28,0,False,vi,True,68.56,1436540,,True,False,,,,,h264,540p,6,,normal,mp4,768,7246577405836692742,540p,1217648,normal,-16.7,0.54954,576,False,1738794364,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,",,0.0,0.0,0.0,0.0,0.0,,[],0
",,120,False,0,0,0,0,0,False,7008172708975330331,False,False,Út Decor,False,False,0,MS4wLjABAAAAsCumRagaeEwgaMPOAsZRW4Vdz1UWScI8rIrXkYwmlzJy_7g7Ho6oTaRfDZniu0CR,False,""Tất Cả Sản Phẩm mk dùng ở Tiktokshop (or) link dưới",,0.0,0.0,0.0,0.0,0.0,,[],0
"Link các sp khác 👇"",0,False,ut.decor,False,1763,69100,231,0,1200000,1200000,209,False,1662871922,Em bàn phím này nhìn mê quá ae ạ 😄 #utdecor #banphimco #setupgaming #gaming  #banphimmaytinh #gocgaming #decorphong #lmcgr ,False,10067.0,0,True,0,False,7141980493263703323,False,0,False,True,,Út Decor,44,7141980518367021850,False,True,nhạc nền - Cùng Út Decor,False,False,,False,False,True,False,121,41,1371,86800,35,121,41,1371,86763,0,35,0,True,vi,True,65.84,1484508,,True,False,,,,,h264,540p,44,,normal,mp4,1024,7141980493263703323,540p,8190592,normal,-7.1,1.0,576,False,1738794367,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,""tất cả các bạn ăn cơm mà mình đã sở hữu review em bằng hữu cơ trắng như Ngọc Trinh có giá một củ khoai review qua cái bàn phím này rồi thì đây là em bàn phím cơ k98 chính hãng được thiết kế full sai có chế độ led rgb cực kỳ là đẹp luôn với 18,6 triệu màu phần đế của nó được thiết kế trong suốt được cả Led luôn đẹp thực sự cũng có thể điều chỉnh được các chế độ màu sắc khác nhau tùy theo mong muốn cái điểm cộng của em này nó có thiết kế với cả phần Kê tay giúp các bạn thao tác riêng và dễ dàng hơn tuy nhiên thì với cái giá 1 triệu đồng Không phải ít nhưng lại chỉ hỗ trợ được bluetooth anh em nhé dưới âm thanh khi có thể tất nhiên là sẽ khá là to nhất khi cáp thì làm bằng nhựa ABS xuyên có nét cho các bạn dễ dàng thao tác phím vào ban đêm Nói chung là loại kem này thì mình đánh giá cao về mặt thẩm mỹ để xếp bàn thôi Nhìn đẹp thực sự với cái giá chi trả là một củ khoai để bạn có thể sở hữu được một em bàn phím cơ như thế này thì mình thấy Ok đấy chứ không phải anh em chơi được đấy thì bảo nó cháy video nhé""",,0.0,0.0,0.0,0.0,0.0,,[],0
",,120,False,0,0,0,0,0,False,7388475733604500485,False,False,TechCo Shop,False,False,0,MS4wLjABAAAAdIq--gUML6jwluCM2Cq1ScWEpGZgh5UXVuqdxH0tA2hi8x0fXA4hqOBsOmtTSoX7,False,""Mua bàn phím ib trực tiếp hoặc nhắn tin",,0.0,0.0,0.0,0.0,0.0,,[],0
" zI shop : O38bảyO9sáu139"",0,False,techco_shop,False,111,32900,8,0,1500000,1500000,302,False,1733812395,""Lại thêm một em phím cơ tone đen siêu đẹp , lần này là em phím H87 đến từ hãng Ausdom nhé anh em #ausdom #h87 #banphim #banphimco #banphimgaming #keyboard "",False,10067.0,0,True,0,False,7446667515322797319,False,0,False,True,,TechCo Shop,19,7446667543527295760,False,True,nhạc nền - TechCo Shop,False,False,,False,False,True,False,228,14,1619,36300,133,228,14,1619,36255,0,133,0,True,vi,True,64.8,1087964,,True,True,,,,,h264,540p,19,,normal,mp4,576,7446667515322797319,540p,2688225,normal,-18.0,0.95499,1024,False,1738794369,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,",,0.0,0.0,0.0,0.0,0.0,,[],0
",,120,False,0,0,0,0,0,False,7293119316415874055,False,False,Khai sáng công nghệ,False,False,0,MS4wLjABAAAA461qHT_p5A5ORXQbodu1NrOoFd0KeFElmkGJc_naNafKxMzd1EAnyOLMkcBbWami,False,""Liên hệ cv: khaisangcongnghe@gmail.com",,0.0,0.0,0.0,0.0,0.0,,[],0
"Mn ghé giỏ hàng có bàn phím và loa nha"",0,False,khaisangcongnghe,False,3375,179300,1668,0,5300000,5300000,1952,False,1719590302,EWEADN V99 với 3 mode kết nối bản trắng sương mù ⌨️ #keyboard #keyboardasmr #banphimco #banphimgaming #xuhuong #khaisangcongnghe ,False,10067.0,0,True,0,False,7385584091564952850,False,0,False,True,,Khai sáng công nghệ,20,7385584114994367249,False,True,nhạc nền - Khai sáng công nghệ,False,False,,False,False,True,False,19900,788,142100,3600000,10300,19874,788,142143,3614025,0,10332,0,True,vi,True,70.99,660630,,True,True,,,,,h264,540p,20,,normal,mp4,768,7385584091564952850,540p,1657108,normal,-20.7,0.52481,576,False,1738794370,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,",,0.0,0.0,0.0,0.0,0.0,,[],0
